chrom	start	end	E1	E1.d
chr1	0	50000		-1
chr1	50000	100000		-1
chr1	100000	150000		-1
chr1	150000	200000		-1
chr1	200000	250000		-1
chr1	250000	300000		-1
chr1	300000	350000		-1
chr1	350000	400000		-1
chr1	400000	450000		-1
chr1	450000	500000		-1
chr1	500000	550000		-1
chr1	550000	600000		-1
chr1	600000	650000		-1
chr1	650000	700000		-1
chr1	700000	750000		-1
chr1	750000	800000		-1
chr1	800000	850000		-1
chr1	850000	900000		-1
chr1	900000	950000		-1
chr1	950000	1000000		-1
chr1	1000000	1050000		-1
chr1	1050000	1100000		-1
chr1	1100000	1150000		-1
chr1	1150000	1200000		-1
chr1	1200000	1250000		-1
chr1	1250000	1300000		-1
chr1	1300000	1350000		-1
chr1	1350000	1400000		-1
chr1	1400000	1450000		-1
chr1	1450000	1500000		-1
chr1	1500000	1550000		-1
chr1	1550000	1600000		-1
chr1	1600000	1650000		-1
chr1	1650000	1700000		-1
chr1	1700000	1750000		-1
chr1	1750000	1800000		-1
chr1	1800000	1850000		-1
chr1	1850000	1900000		-1
chr1	1900000	1950000		-1
chr1	1950000	2000000		-1
chr1	2000000	2050000		-1
chr1	2050000	2100000		-1
chr1	2100000	2150000		-1
chr1	2150000	2200000		-1
chr1	2200000	2250000		-1
chr1	2250000	2300000		-1
chr1	2300000	2350000		-1
chr1	2350000	2400000		-1
chr1	2400000	2450000		-1
chr1	2450000	2500000		-1
chr1	2500000	2550000		-1
chr1	2550000	2600000		-1
chr1	2600000	2650000		-1
chr1	2650000	2700000		-1
chr1	2700000	2750000		-1
chr1	2750000	2800000		-1
chr1	2800000	2850000		-1
chr1	2850000	2900000		-1
chr1	2900000	2950000		-1
chr1	2950000	3000000		-1
chr1	3000000	3050000	1.9681735595791	37
chr1	3050000	3100000	1.8318242875966	36
chr1	3100000	3150000	1.99578281434109	37
chr1	3150000	3200000	1.69712377600326	36
chr1	3200000	3250000	1.8220732960941	36
chr1	3250000	3300000	1.81226620395317	36
chr1	3300000	3350000	1.75679268479921	36
chr1	3350000	3400000	1.76449149917552	36
chr1	3400000	3450000	1.95223571447377	37
chr1	3450000	3500000	1.84404355003388	36
chr1	3500000	3550000	1.7778235045785	36
chr1	3550000	3600000	1.6986527036517	36
chr1	3600000	3650000	1.78791527136837	36
chr1	3650000	3700000	1.73495208730189	36
chr1	3700000	3750000	1.33355197213444	34
chr1	3750000	3800000	1.65098816927887	36
chr1	3800000	3850000	1.61399529823847	35
chr1	3850000	3900000	1.54574277485098	35
chr1	3900000	3950000	1.49533784648118	35
chr1	3950000	4000000	1.72274580377355	36
chr1	4000000	4050000	1.36805178875815	34
chr1	4050000	4100000	1.42044781854655	35
chr1	4100000	4150000	1.50619487291238	35
chr1	4150000	4200000	1.54713805691529	35
chr1	4200000	4250000	1.76103755593307	36
chr1	4250000	4300000	1.4669081340062	35
chr1	4300000	4350000	1.65784727795643	36
chr1	4350000	4400000	1.7213939642304	36
chr1	4400000	4450000	1.58006608449217	35
chr1	4450000	4500000	2.13647547902332	38
chr1	4500000	4550000	1.82053672643899	36
chr1	4550000	4600000	1.73337621617122	36
chr1	4600000	4650000	1.6824074138329	36
chr1	4650000	4700000	1.80894708235767	36
chr1	4700000	4750000	1.96053390248259	37
chr1	4750000	4800000	2.45606113108577	39
chr1	4800000	4850000	2.83808614497818	41
chr1	4850000	4900000	2.23937345289766	38
chr1	4900000	4950000	2.07777437215741	37
chr1	4950000	5000000	1.82098408847662	36
chr1	5000000	5050000	1.58817892501182	35
chr1	5050000	5100000	1.33820077144798	34
chr1	5100000	5150000	1.85286322191026	36
chr1	5150000	5200000	1.11626615456687	33
chr1	5200000	5250000	1.37261981763327	34
chr1	5250000	5300000	0.695360096476262	31
chr1	5300000	5350000	1.10298975012826	33
chr1	5350000	5400000	0.372621251195829	30
chr1	5400000	5450000	0.520671791785165	31
chr1	5450000	5500000	0.762109585657263	32
chr1	5500000	5550000	0.30416781650273	30
chr1	5550000	5600000	0.509058657857187	31
chr1	5600000	5650000	0.776675208899011	32
chr1	5650000	5700000	0.476663465766462	30
chr1	5700000	5750000	0.175682898629291	29
chr1	5750000	5800000	0.524987026974722	31
chr1	5800000	5850000	-0.0714691069517097	28
chr1	5850000	5900000	0.405247091440454	30
chr1	5900000	5950000	0.933514179195118	32
chr1	5950000	6000000	0.450444948590658	30
chr1	6000000	6050000	0.171130799644567	29
chr1	6050000	6100000	0.499644124540529	31
chr1	6100000	6150000	-0.0185385746281135	28
chr1	6150000	6200000	0.802357117554853	32
chr1	6200000	6250000	1.27145914154491	34
chr1	6250000	6300000	1.02736566699403	33
chr1	6300000	6350000	0.664961391595241	31
chr1	6350000	6400000	0.890406482605755	32
chr1	6400000	6450000	0.449300319714603	30
chr1	6450000	6500000	0.898732451768248	32
chr1	6500000	6550000	0.328144036571274	30
chr1	6550000	6600000	0.453314514420882	30
chr1	6600000	6650000	0.0477376277138504	28
chr1	6650000	6700000	0.207940112894226	29
chr1	6700000	6750000	0.319421268641652	30
chr1	6750000	6800000	0.439641466275767	30
chr1	6800000	6850000	0.567298138703502	31
chr1	6850000	6900000	0.277967262901713	29
chr1	6900000	6950000	0.253930673033099	29
chr1	6950000	7000000	0.805584730248796	32
chr1	7000000	7050000	0.905693578098407	32
chr1	7050000	7100000	0.731867897118587	32
chr1	7100000	7150000	1.26544460382163	34
chr1	7150000	7200000	0.834858853389772	32
chr1	7200000	7250000	0.7226926695298	32
chr1	7250000	7300000	0.0677865313868615	28
chr1	7300000	7350000	0.044753858304394	28
chr1	7350000	7400000	0.294030062496384	30
chr1	7400000	7450000	0.480186978876102	30
chr1	7450000	7500000	0.13122221929805	29
chr1	7500000	7550000	0.410086744874184	30
chr1	7550000	7600000	0.583221487200744	31
chr1	7600000	7650000	-0.219389627609957	27
chr1	7650000	7700000	0.415567022682758	30
chr1	7700000	7750000	-0.275031625603027	26
chr1	7750000	7800000	0.205387547662873	29
chr1	7800000	7850000	-0.256480202554409	26
chr1	7850000	7900000	-0.108684158594812	27
chr1	7900000	7950000	-0.212538014121809	27
chr1	7950000	8000000	0.0971730077385386	28
chr1	8000000	8050000	-0.016150187616556	28
chr1	8050000	8100000	-0.128887016136886	27
chr1	8100000	8150000	-0.432859165800448	25
chr1	8150000	8200000	-0.566029336122722	25
chr1	8200000	8250000	-0.583608265372386	24
chr1	8250000	8300000	-0.162324641209856	27
chr1	8300000	8350000	-0.32756704523821	26
chr1	8350000	8400000	0.149155104136	29
chr1	8400000	8450000	0.0047180131136545	28
chr1	8450000	8500000	-0.208733512021989	27
chr1	8500000	8550000	0.203865362996281	29
chr1	8550000	8600000	0.165500361423993	29
chr1	8600000	8650000	0.0924395390220835	28
chr1	8650000	8700000		-1
chr1	8700000	8750000	-0.245852037432194	27
chr1	8750000	8800000	-0.628281021323939	24
chr1	8800000	8850000	-0.379973961643329	26
chr1	8850000	8900000	-0.0256712937667335	28
chr1	8900000	8950000	0.394950655096598	30
chr1	8950000	9000000	-0.41516981181187	26
chr1	9000000	9050000	-0.237812162463768	27
chr1	9050000	9100000	-0.369701881084406	26
chr1	9100000	9150000	-0.013493921211547	28
chr1	9150000	9200000	0.0029693775629668	28
chr1	9200000	9250000	-0.193795855751928	27
chr1	9250000	9300000	0.800885424802859	32
chr1	9300000	9350000	0.17397250288005	29
chr1	9350000	9400000	0.180420215575621	29
chr1	9400000	9450000	-0.0194963883263575	28
chr1	9450000	9500000	0.434344880402282	30
chr1	9500000	9550000	0.940590146819171	33
chr1	9550000	9600000	1.88629942150458	36
chr1	9600000	9650000	2.38109337712316	39
chr1	9650000	9700000	1.77052567706693	36
chr1	9700000	9750000	1.75871115587037	36
chr1	9750000	9800000	2.1284658314358	37
chr1	9800000	9850000	2.49571265336966	39
chr1	9850000	9900000	2.43322032829598	39
chr1	9900000	9950000	2.37127380499096	39
chr1	9950000	10000000	2.22001969564452	38
chr1	10000000	10050000	2.60748383571407	40
chr1	10050000	10100000	1.58562017323697	35
chr1	10100000	10150000	1.96565060475421	37
chr1	10150000	10200000	1.4221709978373	35
chr1	10200000	10250000	1.1225888637169	33
chr1	10250000	10300000	1.20835321802703	34
chr1	10300000	10350000	0.779315769245198	32
chr1	10350000	10400000	0.115192016850762	29
chr1	10400000	10450000	-0.0125026515746105	28
chr1	10450000	10500000	0.798080042239532	32
chr1	10500000	10550000	0.282675863271959	29
chr1	10550000	10600000	0.717916780465473	32
chr1	10600000	10650000	0.776026083995125	32
chr1	10650000	10700000	0.348551639914843	30
chr1	10700000	10750000	0.0928252468530515	28
chr1	10750000	10800000	0.519510478999871	31
chr1	10800000	10850000	0.613541118463536	31
chr1	10850000	10900000	0.181372530632063	29
chr1	10900000	10950000	0.197367886475347	29
chr1	10950000	11000000	0.33037266130782	30
chr1	11000000	11050000	0.356107634375945	30
chr1	11050000	11100000	0.463499349750598	30
chr1	11100000	11150000	0.181522464577082	29
chr1	11150000	11200000	0.37424257190449	30
chr1	11200000	11250000	0.952606835962681	33
chr1	11250000	11300000	0.527850938758274	31
chr1	11300000	11350000	0.79776976734133	32
chr1	11350000	11400000	0.428966490468884	30
chr1	11400000	11450000	0.781158673378886	32
chr1	11450000	11500000	1.07538421265281	33
chr1	11500000	11550000	0.542975113460499	31
chr1	11550000	11600000	0.425154552599101	30
chr1	11600000	11650000	0.0492685844741525	28
chr1	11650000	11700000	0.037399817941802	28
chr1	11700000	11750000	-0.520041117816817	25
chr1	11750000	11800000	0.280464181975247	29
chr1	11800000	11850000	0.0058347960785575	28
chr1	11850000	11900000	-0.132106155369407	27
chr1	11900000	11950000	-0.0178830717191885	28
chr1	11950000	12000000	0.0573178109268155	28
chr1	12000000	12050000	-0.274041024399804	26
chr1	12050000	12100000	-0.245382949510663	27
chr1	12100000	12150000	0.336069604672533	30
chr1	12150000	12200000	-0.53367636470888	25
chr1	12200000	12250000	0.0441579481698351	28
chr1	12250000	12300000	-0.358233691218369	26
chr1	12300000	12350000	0.287960485825075	29
chr1	12350000	12400000	0.300706441609381	30
chr1	12400000	12450000	-0.115882166582071	27
chr1	12450000	12500000	0.140385730062509	29
chr1	12500000	12550000	0.134871831033706	29
chr1	12550000	12600000	0.333185738595408	30
chr1	12600000	12650000	0.843735406976869	32
chr1	12650000	12700000	1.26811786344087	34
chr1	12700000	12750000	2.02765313964526	37
chr1	12750000	12800000	2.5684439422608	39
chr1	12800000	12850000	1.69570296570825	36
chr1	12850000	12900000	1.24985056721957	34
chr1	12900000	12950000	1.61629580245558	35
chr1	12950000	13000000	1.85439900347849	36
chr1	13000000	13050000	2.19394840316313	38
chr1	13050000	13100000	3.37574553369559	44
chr1	13100000	13150000	3.13125485387242	42
chr1	13150000	13200000	3.10273664613292	42
chr1	13200000	13250000	2.51456477057006	39
chr1	13250000	13300000	1.96189901161119	37
chr1	13300000	13350000	2.36418082315295	38
chr1	13350000	13400000	1.93658171297119	37
chr1	13400000	13450000	1.66408326409362	36
chr1	13450000	13500000	1.59826591032306	35
chr1	13500000	13550000	1.58982252991629	35
chr1	13550000	13600000	1.79444126991078	36
chr1	13600000	13650000	2.6812101761776	40
chr1	13650000	13700000	1.87103546411088	36
chr1	13700000	13750000	0.710513688057055	32
chr1	13750000	13800000	0.618870361807674	31
chr1	13800000	13850000	0.426263314143435	30
chr1	13850000	13900000	0.16990111997365	29
chr1	13900000	13950000	0.392043050435264	30
chr1	13950000	14000000	0.586830949263	31
chr1	14000000	14050000	0.501702035420477	31
chr1	14050000	14100000	0.289965658469007	29
chr1	14100000	14150000	0.649524311750131	31
chr1	14150000	14200000	1.56649331048993	35
chr1	14200000	14250000	1.77700709618692	36
chr1	14250000	14300000	2.23620460447088	38
chr1	14300000	14350000	1.38418124741179	34
chr1	14350000	14400000	0.698992685682327	31
chr1	14400000	14450000	0.62234050020826	31
chr1	14450000	14500000	0.372438988213405	30
chr1	14500000	14550000	0.982445980726296	33
chr1	14550000	14600000	0.229038145075335	29
chr1	14600000	14650000	0.806107940193425	32
chr1	14650000	14700000	0.530042642522404	31
chr1	14700000	14750000	0.366529210313622	30
chr1	14750000	14800000	-0.0606819340806904	28
chr1	14800000	14850000	-0.246533862619359	27
chr1	14850000	14900000	-0.0681053226141776	28
chr1	14900000	14950000	0.237602844652318	29
chr1	14950000	15000000	-0.245394882946203	27
chr1	15000000	15050000	-0.324061245055217	26
chr1	15050000	15100000	-0.593199018330971	24
chr1	15100000	15150000	-0.31442208393091	26
chr1	15150000	15200000	-0.243683813003929	27
chr1	15200000	15250000	-0.614186860747493	24
chr1	15250000	15300000	-0.39923190962137	26
chr1	15300000	15350000	-0.581071257685005	24
chr1	15350000	15400000	-0.511794451406924	25
chr1	15400000	15450000	-0.659163414421272	24
chr1	15450000	15500000	-0.109042053081858	27
chr1	15500000	15550000	-0.207816885255797	27
chr1	15550000	15600000	-0.617291661945533	24
chr1	15600000	15650000	-0.241553052978783	27
chr1	15650000	15700000	0.667055912993572	31
chr1	15700000	15750000	-0.305375430158461	26
chr1	15750000	15800000	0.451473938497216	30
chr1	15800000	15850000	1.11569778844071	33
chr1	15850000	15900000	0.916594542234744	32
chr1	15900000	15950000	0.289143467740546	29
chr1	15950000	16000000	0.134003328156966	29
chr1	16000000	16050000	0.0932831260549981	28
chr1	16050000	16100000	0.607817004684211	31
chr1	16100000	16150000	1.26599088353314	34
chr1	16150000	16200000	0.167121488087096	29
chr1	16200000	16250000	0.176808363189635	29
chr1	16250000	16300000	0.049700986025782	28
chr1	16300000	16350000	0.0606118130838705	28
chr1	16350000	16400000	-0.049185616309715	28
chr1	16400000	16450000	0.238894291945209	29
chr1	16450000	16500000	-0.0676356990111776	28
chr1	16500000	16550000	0.886272011858246	32
chr1	16550000	16600000	0.817753898613869	32
chr1	16600000	16650000	1.47215087121555	35
chr1	16650000	16700000	1.58523128975275	35
chr1	16700000	16750000	0.0310925728219135	28
chr1	16750000	16800000	-0.280632796892589	26
chr1	16800000	16850000	-0.297591067024682	26
chr1	16850000	16900000	-0.500783375731309	25
chr1	16900000	16950000	-0.656363143415652	24
chr1	16950000	17000000	-0.376530920972384	26
chr1	17000000	17050000	-0.732714068146446	23
chr1	17050000	17100000	-0.361078700742023	26
chr1	17100000	17150000	-0.192484035762419	27
chr1	17150000	17200000	-0.538444110864448	25
chr1	17200000	17250000	-0.41339722228851	26
chr1	17250000	17300000	-0.460727662043265	25
chr1	17300000	17350000	-0.582128201668093	24
chr1	17350000	17400000	-0.62110979528819	24
chr1	17400000	17450000	-0.608626908901062	24
chr1	17450000	17500000	-0.528847595128544	25
chr1	17500000	17550000	-0.122403653974575	27
chr1	17550000	17600000	-0.601702425260251	24
chr1	17600000	17650000	-0.741490955423259	23
chr1	17650000	17700000	-0.553579528083062	25
chr1	17700000	17750000	-1.39581350269889	18
chr1	17750000	17800000	-0.940566440463528	22
chr1	17800000	17850000	-0.879401171120562	22
chr1	17850000	17900000	-0.328379802219532	26
chr1	17900000	17950000	-0.446975799497199	25
chr1	17950000	18000000	-0.334019072831699	26
chr1	18000000	18050000	-0.543710379174392	25
chr1	18050000	18100000	-0.17459656943666	27
chr1	18100000	18150000	-0.749608180758708	23
chr1	18150000	18200000	-1.14506364723868	20
chr1	18200000	18250000	-1.02993963621714	21
chr1	18250000	18300000	-1.04399501412915	21
chr1	18300000	18350000	-0.53312693988452	25
chr1	18350000	18400000	-1.38546396801372	18
chr1	18400000	18450000	-1.2702897146039	19
chr1	18450000	18500000	-1.18761968895812	20
chr1	18500000	18550000	-1.22355430611801	20
chr1	18550000	18600000	-1.10337125043695	21
chr1	18600000	18650000	-0.916286372125317	22
chr1	18650000	18700000	-0.820609437660012	23
chr1	18700000	18750000	-0.919833147749181	22
chr1	18750000	18800000	-0.993077545488936	22
chr1	18800000	18850000	-1.19570797641535	20
chr1	18850000	18900000	-0.881940827569252	22
chr1	18900000	18950000	-1.50001238033765	17
chr1	18950000	19000000	-0.834818685350261	23
chr1	19000000	19050000	-1.15312480985686	20
chr1	19050000	19100000	-0.453378883327929	25
chr1	19100000	19150000	-0.289528381570278	26
chr1	19150000	19200000	-0.982538434902408	22
chr1	19200000	19250000	0.294167254038144	30
chr1	19250000	19300000	-0.710598813236808	24
chr1	19300000	19350000	-0.718169345220368	24
chr1	19350000	19400000	-0.623638892270923	24
chr1	19400000	19450000	-1.44445858293054	18
chr1	19450000	19500000	-1.12644616646385	21
chr1	19500000	19550000	-1.24067590811433	20
chr1	19550000	19600000	-1.28289959222168	19
chr1	19600000	19650000	-0.726643174102668	24
chr1	19650000	19700000	-1.58551767315118	17
chr1	19700000	19750000	-1.34122879517271	19
chr1	19750000	19800000	-0.82883753565017	23
chr1	19800000	19850000	-1.16274924605186	20
chr1	19850000	19900000	-1.05800809021872	21
chr1	19900000	19950000	-0.566929057407224	25
chr1	19950000	20000000	-0.79547808034209	23
chr1	20000000	20050000	-0.881928157152665	22
chr1	20050000	20100000	-1.25331551406421	20
chr1	20100000	20150000	-1.2564226839931	19
chr1	20150000	20200000	-1.113876333367	21
chr1	20200000	20250000	-1.04558684742423	21
chr1	20250000	20300000	-1.02279812397726	21
chr1	20300000	20350000	-0.539206428326003	25
chr1	20350000	20400000	-0.435145850057534	25
chr1	20400000	20450000	-0.661397231106089	24
chr1	20450000	20500000	-1.1154060649045	21
chr1	20500000	20550000	-0.551546997639715	25
chr1	20550000	20600000	-0.532931646292748	25
chr1	20600000	20650000	-0.187194532692748	27
chr1	20650000	20700000	0.388960135891979	30
chr1	20700000	20750000	0.574769068165529	31
chr1	20750000	20800000	1.49875098522927	35
chr1	20800000	20850000	2.2440961543453	38
chr1	20850000	20900000	2.22071076502631	38
chr1	20900000	20950000	2.04381922755908	37
chr1	20950000	21000000	1.97296993487501	37
chr1	21000000	21050000	1.75925856699032	36
chr1	21050000	21100000	2.38707877153068	39
chr1	21100000	21150000	1.00375662829841	33
chr1	21150000	21200000	0.98323689477682	33
chr1	21200000	21250000	1.7872883266757	36
chr1	21250000	21300000	0.97396428258313	33
chr1	21300000	21350000	0.239625769366217	29
chr1	21350000	21400000	0.492297766590423	30
chr1	21400000	21450000	0.243142505781154	29
chr1	21450000	21500000	-0.681525939006449	24
chr1	21500000	21550000	-0.815584498776812	23
chr1	21550000	21600000	-0.593688826519863	24
chr1	21600000	21650000	-0.870751801388211	23
chr1	21650000	21700000	-1.25030304050115	20
chr1	21700000	21750000	-0.779420818460362	23
chr1	21750000	21800000	-1.07969670100044	21
chr1	21800000	21850000	-0.647035922264221	24
chr1	21850000	21900000	-0.940242495857578	22
chr1	21900000	21950000	-0.77900081683114	23
chr1	21950000	22000000	-0.687398614452404	24
chr1	22000000	22050000	-1.262259585482	19
chr1	22050000	22100000	-0.666589222695865	24
chr1	22100000	22150000	-0.32812229481347	26
chr1	22150000	22200000	-1.20185216933012	20
chr1	22200000	22250000	-1.19542055911821	20
chr1	22250000	22300000	-0.164237945857315	27
